Date,Open,High,Low,Close,Volume,Adj Close
2017-06-06,49.52,50.18,47.45,47.5,1662822,47.5
2017-06-05,52.67,52.99,48.38,48.8,1771741,48.8
2017-06-02,52.7,53.3,52.31,52.68,570699,52.68
2017-06-01,53.0,53.82,51.97,52.62,934207,52.62
2017-05-31,54.94,55.0,52.38,52.43,1101017,52.43
2017-05-30,55.3,55.7,53.59,54.94,455798,54.94
2017-05-26,55.7,56.0,54.82,54.9,361990,54.9
2017-05-25,55.05,55.6,54.13,55.39,559984,55.39
2017-05-24,53.96,55.08,53.01,55.05,813286,55.05
2017-05-23,51.81,54.63,51.33,54.6,1250525,54.6
2017-05-22,49.22,51.5,49.22,51.31,1160461,51.31
2017-05-19,49.0,50.8,48.9,49.2,1583068,49.2
2017-05-18,49.28,50.62,48.5,48.77,1085562,48.77
2017-05-17,50.48,50.66,48.74,48.94,1303736,48.94
2017-05-16,53.17,53.17,51.13,51.19,1070871,51.19
2017-05-15,53.54,53.87,52.64,52.76,707436,52.76
2017-05-12,53.5,53.97,52.75,53.61,906246,53.61
2017-05-11,55.0,55.0,52.95,53.57,541494,53.57
2017-05-10,53.48,55.39,53.3,54.99,962779,54.99
2017-05-09,53.15,55.33,53.1,55.25,782694,55.25
2017-05-08,52.21,53.5,52.04,53.15,444375,53.15
2017-05-05,51.92,53.59,50.95,52.77,918401,52.77
2017-05-04,54.2,54.52,51.7,52.18,1017391,52.18
2017-05-03,53.7,55.06,51.15,53.87,1776995,53.87
2017-05-02,55.14,55.33,54.36,54.84,827180,54.84
2017-05-01,54.57,55.1,54.2,54.79,548467,54.79
2017-04-28,54.5,55.26,54.07,54.39,728811,54.39
2017-04-27,53.35,54.49,52.76,54.37,602852,54.37
2017-04-26,52.87,53.5,52.57,53.46,614083,53.46
2017-04-25,51.7,53.45,51.7,52.51,630851,52.51
2017-04-24,52.0,52.27,51.16,52.07,804459,52.07
2017-04-21,51.01,51.94,50.79,51.71,306709,51.71
2017-04-20,51.01,51.98,50.81,51.46,432899,51.46
2017-04-19,50.12,51.98,50.04,51.42,515050,51.42
2017-04-18,50.55,50.79,49.77,50.21,426638,50.21
2017-04-17,49.79,50.75,49.79,50.7,311264,50.7
2017-04-13,49.93,50.07,49.64,49.92,246392,49.92
2017-04-12,49.91,51.0,49.1,50.02,392895,50.02
2017-04-11,50.8,51.34,49.67,50.16,499939,50.16
2017-04-10,49.87,51.18,49.59,51.07,869781,51.07
2017-04-07,50.82,51.19,49.91,50.05,518683,50.05
2017-04-06,51.24,51.74,50.57,51.03,425568,51.03
2017-04-05,51.4,52.06,50.83,51.05,504892,51.05
2017-04-04,49.9,52.2,49.9,51.16,602920,51.16
2017-04-03,49.99,50.74,49.1,50.62,457519,50.62
2017-03-31,50.87,51.19,49.65,49.99,684773,49.99
